names	Grian	SmallishBeans	Dangthatsalongname	BigB - Minecraft	EthosLab	BdoubleO100	PearlescentMoon	InTheLittleWood ak...	GoodTimesWithScar	impulseSV	Tango Tek	ZombieCleo	Solidarity	MCSkizzleman
Bar colors	#8a0a01	#3866f9	#48bfea	#c0efff	#87CEEB	#35168b	#fff5c3	#72ca30	#306166	#f2ca37	#fc1900	#abadaa	#373797	#0020ff
Bar images	x	x	x	x	x	x	x	x	x	x	x	x	x	x
20-Jul-08								147.2157153						
21-Jul-08								148.7027428						
22-Jul-08								150.1897702						
23-Jul-08								151.6767976						
24-Jul-08								153.1638251						
25-Jul-08								154.6508525						
26-Jul-08								156.1378799						
27-Jul-08								157.6249073						
28-Jul-08								159.1119348						
29-Jul-08								160.5989622						
30-Jul-08								162.0859896						
31-Jul-08								163.573017						
1-Aug-08								165.0600445						
2-Aug-08								166.5470719						
3-Aug-08								168.0340993						
4-Aug-08								169.5211268						
5-Aug-08								171.0081542						
6-Aug-08								172.4951816						
7-Aug-08								173.982209						
8-Aug-08								175.4692365						
9-Aug-08								176.9562639						
10-Aug-08								178.4432913						
11-Aug-08								179.9303188						
12-Aug-08								181.4173462						
13-Aug-08								182.9043736						
14-Aug-08								184.391401						
15-Aug-08								185.8784285						
16-Aug-08								187.3654559						
17-Aug-08								188.8524833						
18-Aug-08								190.3395107						
19-Aug-08								191.8265382						
20-Aug-08								193.3135656						
21-Aug-08								194.800593						
22-Aug-08								196.2876205						
23-Aug-08								197.7746479						
24-Aug-08								199.2616753						
25-Aug-08								200.7487027						
26-Aug-08								202.2357302						
27-Aug-08								203.7227576						
28-Aug-08								205.209785						
29-Aug-08								206.6968125						
30-Aug-08								208.1838399						
31-Aug-08								209.6708673						
1-Sep-08								211.1578947						
2-Sep-08								212.6449222						
3-Sep-08								214.1319496						
4-Sep-08								215.618977						
5-Sep-08								217.1060044						
6-Sep-08								218.5930319						
7-Sep-08								220.0800593						
8-Sep-08								221.5670867						
9-Sep-08								223.0541142						
10-Sep-08								224.5411416						
11-Sep-08								226.028169						
12-Sep-08								227.5151964						
13-Sep-08								229.0022239						
14-Sep-08								230.4892513						
15-Sep-08								231.9762787						
16-Sep-08								233.4633062						
17-Sep-08								234.9503336						
18-Sep-08								236.437361						
19-Sep-08								237.9243884						
20-Sep-08								239.4114159						
21-Sep-08								240.8984433						
22-Sep-08								242.3854707						
23-Sep-08					0			243.8724981						
24-Sep-08					0			245.3595256						
25-Sep-08					0			246.846553						
26-Sep-08					0			248.3335804						
27-Sep-08					0			249.8206079						
28-Sep-08					0			251.3076353						
29-Sep-08					0			252.7946627						
30-Sep-08					0			254.2816901						
1-Oct-08					0			255.7687176						
2-Oct-08					0			257.255745						
3-Oct-08					0			258.7427724						
4-Oct-08		0			0			260.2297999						
5-Oct-08		0			0			261.7168273						
6-Oct-08		0			0			263.2038547						
7-Oct-08		0			0			264.6908821						
8-Oct-08		0			0			266.1779096						
9-Oct-08		0			0			267.664937						
10-Oct-08		0			0			269.1519644						
11-Oct-08		0			0			270.6389918						
12-Oct-08		0			0			272.1260193						
13-Oct-08		0			0			273.6130467						
14-Oct-08		0			0			275.1000741						
15-Oct-08		0			0			276.5871016						
16-Oct-08		0			0			278.074129						
17-Oct-08		0			0			279.5611564						
18-Oct-08		0			0			281.0481838						
19-Oct-08		0			0			282.5352113						
20-Oct-08		0			0			284.0222387						
21-Oct-08		0			0			285.5092661						
22-Oct-08		0			0			286.9962936						
23-Oct-08		0			0			288.483321						
24-Oct-08		0			0			289.9703484						
25-Oct-08		0			0			291.4573758						
26-Oct-08		0			0			292.9444033						
27-Oct-08		0			0			294.4314307						
28-Oct-08		0			0			295.9184581						
29-Oct-08		0			0			297.4054855						
30-Oct-08		0			0			298.892513						
31-Oct-08		0			0			300.3795404						
1-Nov-08		0			0			301.8665678						
2-Nov-08		0			0			303.3535953						
3-Nov-08		0			0			304.8406227						
4-Nov-08		0			0			306.3276501						
5-Nov-08		0			0			307.8146775						
6-Nov-08		0			0			309.301705						
7-Nov-08		0			0			310.7887324						
8-Nov-08		0			0			312.2757598						
9-Nov-08		0			0			313.7627872						
10-Nov-08		0			0			315.2498147						
11-Nov-08		0			0			316.7368421						
12-Nov-08		0			0			318.2238695						
13-Nov-08		0			0			319.710897						
14-Nov-08		0			0			321.1979244						
15-Nov-08		0			0			322.6849518						
16-Nov-08		0			0			324.1719792						
17-Nov-08		0			0			325.6590067						
18-Nov-08		0			0			327.1460341						
19-Nov-08		0			0			328.6330615						
20-Nov-08		0			0			330.120089						
21-Nov-08		0			0			331.6071164						
22-Nov-08		0			0			333.0941438						
23-Nov-08		0			0			334.5811712						
24-Nov-08		0			0			336.0681987						
25-Nov-08		0			0			337.5552261						
26-Nov-08		0			0			339.0422535						
27-Nov-08		0			0			340.5292809						
28-Nov-08		0			0			342.0163084						
29-Nov-08		0			0			343.5033358						
30-Nov-08		0			0			344.9903632						
1-Dec-08		0			0			346.4773907						
2-Dec-08		0			0			347.9644181						
3-Dec-08		0			0			349.4514455						
4-Dec-08		0			0			350.9384729						
5-Dec-08		0			0			352.4255004						
6-Dec-08		0			0			353.9125278						
7-Dec-08		0			0			355.3995552						
8-Dec-08		0			0			356.8865827						
9-Dec-08		0			0			358.3736101						
10-Dec-08		0			0			359.8606375						
11-Dec-08		0			0			361.3476649						
12-Dec-08		0			0			362.8346924						
13-Dec-08		0			0			364.3217198						
14-Dec-08		0			0			365.8087472						
15-Dec-08		0			0			367.2957746						
16-Dec-08		0			0			368.7828021						
17-Dec-08		0			0			370.2698295						
18-Dec-08		0			0			371.7568569						
19-Dec-08		0			0			373.2438844						
20-Dec-08		0			0			374.7309118						
21-Dec-08		0			0			376.2179392						
22-Dec-08		0			0			377.7049666						
23-Dec-08		0			0			379.1919941						
24-Dec-08		0			0			380.6790215						
25-Dec-08		0			0			382.1660489						
26-Dec-08		0			0			383.6530764						
27-Dec-08		0			0			385.1401038						
28-Dec-08		0			0			386.6271312						
29-Dec-08		0			0			388.1141586						
30-Dec-08		0			0			389.6011861						
31-Dec-08		0			0			391.0882135						
1-Jan-09		0			0			392.5752409						
2-Jan-09		0			0			394.0622683						
3-Jan-09		0			0			395.5492958						
4-Jan-09		0			0			397.0363232						
5-Jan-09		0			0			398.5233506						
6-Jan-09		0			0			400.0103781						
7-Jan-09		0			0			401.4974055						
8-Jan-09		0			0			402.9844329						
9-Jan-09		0			0			404.4714603						
10-Jan-09		0			0			405.9584878						
11-Jan-09		0			0			407.4455152						
12-Jan-09		0			0			408.9325426						
13-Jan-09		0			0			410.4195701						
14-Jan-09		0			0			411.9065975						
15-Jan-09		0			0			413.3936249						
16-Jan-09		0			0			414.8806523						
17-Jan-09		0			0			416.3676798						
18-Jan-09		0			0			417.8547072						
19-Jan-09		0			0			419.3417346						
20-Jan-09		0			0			420.828762						
21-Jan-09		0			0			422.3157895						
22-Jan-09		0			0			423.8028169						
23-Jan-09		0			0			425.2898443						
24-Jan-09		0			0			426.7768718						
25-Jan-09		0			0			428.2638992						
26-Jan-09		0			0			429.7509266						
27-Jan-09		0			0			431.237954						
28-Jan-09		0			0			432.7249815						
29-Jan-09		0			0			434.2120089						
30-Jan-09		0			0			435.6990363						
31-Jan-09		0			0			437.1860638						
1-Feb-09		0			0			438.6730912						
2-Feb-09		0			0			440.1601186						
3-Feb-09		0			0			441.647146						
4-Feb-09		0			0			443.1341735						
5-Feb-09		0			0			444.6212009						
6-Feb-09		0			0			446.1082283						
7-Feb-09		0			0			447.5952557						
8-Feb-09		0			0			449.0822832						
9-Feb-09		0			0			450.5693106						
10-Feb-09		0			0			452.056338						
11-Feb-09		0			0			453.5433655						
12-Feb-09		0			0			455.0303929						
13-Feb-09		0			0			456.5174203						
14-Feb-09		0			0			458.0044477						
15-Feb-09		0			0			459.4914752						
16-Feb-09		0			0			460.9785026						
17-Feb-09		0			0			462.46553						
18-Feb-09		0			0			463.9525574						
19-Feb-09		0			0			465.4395849						
20-Feb-09		0			0			466.9266123						
21-Feb-09		0			0			468.4136397						
22-Feb-09		0			0			469.9006672						
23-Feb-09		0			0			471.3876946						
24-Feb-09		0			0			472.874722						
25-Feb-09		0			0			474.3617494						
26-Feb-09		0			0			475.8487769						
27-Feb-09		0			0			477.3358043						
28-Feb-09		0			0			478.8228317						
1-Mar-09		0			0			480.3098592						
2-Mar-09		0			0			481.7968866						
3-Mar-09		0			0			483.283914						
4-Mar-09		0			0			484.7709414						
5-Mar-09		0			0			486.2579689						
6-Mar-09		0			0			487.7449963						
7-Mar-09		0			0			489.2320237						
8-Mar-09		0			0			490.7190511						
9-Mar-09		0			0			492.2060786						
10-Mar-09		0			0			493.693106						
11-Mar-09		0			0			495.1801334						
12-Mar-09		0			0			496.6671609						
13-Mar-09		0			0			498.1541883						
14-Mar-09		0			0			499.6412157						
15-Mar-09		0			0			501.1282431						
16-Mar-09		0			0			502.6152706						
17-Mar-09		0			0			504.102298						
18-Mar-09		0			0			505.5893254						
19-Mar-09		0			0			507.0763529						
20-Mar-09		0			0			508.5633803						
21-Mar-09		0			0			510.0504077						
22-Mar-09		0			0			511.5374351						
23-Mar-09		0			0			513.0244626						
24-Mar-09		0			0			514.51149						
25-Mar-09		0			0			515.9985174						
26-Mar-09		0			0			517.4855448						
27-Mar-09		0			0			518.9725723						
28-Mar-09		0			0			520.4595997						
29-Mar-09		0			0			521.9466271						
30-Mar-09		0			0			523.4336546						
31-Mar-09		0			0			524.920682						
1-Apr-09		0			0			526.4077094						
2-Apr-09		0			0			527.8947368						
3-Apr-09		0			0			529.3817643						
4-Apr-09		0			0			530.8687917						
5-Apr-09		0			0			532.3558191						
6-Apr-09		0			0			533.8428466						
7-Apr-09		0			0			535.329874						
8-Apr-09		0			0			536.8169014						
9-Apr-09		0			0			538.3039288						
10-Apr-09		0			0			539.7909563						
11-Apr-09		0			0			541.2779837						
12-Apr-09		0			0			542.7650111						
13-Apr-09		0			0			544.2520385						
14-Apr-09		0			0			545.739066						
15-Apr-09		0			0			547.2260934						
16-Apr-09		0			0			548.7131208						
17-Apr-09		0			0			550.2001483						
18-Apr-09		0			0			551.6871757						
19-Apr-09		0			0			553.1742031						
20-Apr-09		0			0			554.6612305						
21-Apr-09		0			0			556.148258						
22-Apr-09		0			0			557.6352854						
23-Apr-09		0			0			559.1223128						
24-Apr-09		0			0			560.6093403						
25-Apr-09		0			0			562.0963677						
26-Apr-09		0			0			563.5833951						
27-Apr-09		0			0			565.0704225						
28-Apr-09		0			0			566.55745						
29-Apr-09		0			0			568.0444774						
30-Apr-09		0			0			569.5315048						
1-May-09		0			0			571.0185322						
2-May-09		0			0			572.5055597						
3-May-09		0			0			573.9925871						
4-May-09		0			0			575.4796145						
5-May-09		0			0			576.966642						
6-May-09		0			0			578.4536694						
7-May-09		0			0			579.9406968						
8-May-09		0			0			581.4277242						
9-May-09		0			0			582.9147517						
10-May-09		0			0			584.4017791						
11-May-09		0			0			585.8888065						
12-May-09		0			0			587.375834						
13-May-09		0			0			588.8628614						
14-May-09		0			0			590.3498888						
15-May-09		0			0			591.8369162						
16-May-09		0			0			593.3239437						
17-May-09		0			0			594.8109711						
18-May-09		0			0			596.2979985						
19-May-09		0			0			597.7850259						
20-May-09		0			0			599.2720534						
21-May-09		0			0			600.7590808						
22-May-09		0			0			602.2461082						
23-May-09		0			0			603.7331357						
24-May-09		0			0			605.2201631						
25-May-09		0			0			606.7071905						
26-May-09		0			0			608.1942179						
27-May-09		0			0			609.6812454						
28-May-09		0			0			611.1682728						
29-May-09		0			0			612.6553002						
30-May-09		0			0			614.1423277						
31-May-09		0			0			615.6293551						
1-Jun-09		0			0			617.1163825						
2-Jun-09		0			0			618.6034099						
3-Jun-09		0			0			620.0904374						
4-Jun-09		0			0			621.5774648						
5-Jun-09		0			0			623.0644922						
6-Jun-09		0			0			624.5515196						
7-Jun-09		0			0			626.0385471						
8-Jun-09		0			0			627.5255745						
9-Jun-09		0			0			629.0126019						
10-Jun-09		0			0			630.4996294						
11-Jun-09		0			0			631.9866568						
12-Jun-09		0			0			633.4736842						
13-Jun-09		0			0			634.9607116						
14-Jun-09		0			0			636.4477391						
15-Jun-09		0			0			637.9347665						
16-Jun-09		0			0			639.4217939						
17-Jun-09		0			0			640.9088213						
18-Jun-09		0			0			642.3958488						
19-Jun-09		0			0			643.8828762						
20-Jun-09		0			0			645.3699036						
21-Jun-09		0			0			646.8569311						
22-Jun-09		0			0			648.3439585						
23-Jun-09		0			0			649.8309859						
24-Jun-09		0			0			651.3180133						
25-Jun-09		0			0			652.8050408						
26-Jun-09		0			0			654.2920682						
27-Jun-09		0			0			655.7790956						
28-Jun-09		0			0			657.2661231						
29-Jun-09		0			0			658.7531505						
30-Jun-09		0			0			660.2401779						
1-Jul-09		0			0			661.7272053						
2-Jul-09		148.9246753			0			663.2142328						
3-Jul-09		297.8493506			0			664.7012602						
4-Jul-09		446.774026			0			666.1882876						
5-Jul-09		595.6987013			0			667.675315						
6-Jul-09		744.6233766			0			669.1623425						
7-Jul-09		893.5480519			0			670.6493699						
8-Jul-09		1042.472727			0			672.1363973						
9-Jul-09		1191.397403			0			673.6234248						
10-Jul-09		1340.322078			0			675.1104522						
11-Jul-09		1489.246753			0			676.5974796						
12-Jul-09		1638.171429			0			678.084507						
13-Jul-09		1787.096104			0			679.5715345						
14-Jul-09		1936.020779			0			681.0585619						
15-Jul-09		2084.945455			0			682.5455893						
16-Jul-09		2233.87013			0			684.0326168						
17-Jul-09		2382.794805			0			685.5196442						
18-Jul-09		2531.719481			0			687.0066716						
19-Jul-09		2680.644156			0			688.493699						
20-Jul-09		2829.568831			0			689.9807265						
21-Jul-09		2978.493506			0			691.4677539						
22-Jul-09		3127.418182			0			692.9547813						
23-Jul-09		3276.342857			0			694.4418087						
24-Jul-09		3425.267532			0			695.9288362						
25-Jul-09		3574.192208			0			697.4158636						
26-Jul-09		3723.116883			0			698.902891						
27-Jul-09		3872.041558			0			700.3899185						
28-Jul-09		4020.966234			0			701.8769459						
29-Jul-09		4169.890909			0			703.3639733						
30-Jul-09		4318.815584			0			704.8510007						
31-Jul-09		4467.74026			0			706.3380282						
1-Aug-09		4616.664935			0			707.8250556						
2-Aug-09		4765.58961			0			709.312083						
3-Aug-09		4914.514286			0			710.7991105						
4-Aug-09		5063.438961			0			712.2861379						
5-Aug-09		5212.363636			0			713.7731653						
6-Aug-09		5361.288312			0			715.2601927						
7-Aug-09		5510.212987			0			716.7472202						
8-Aug-09		5659.137662			0			718.2342476						
9-Aug-09		5808.062338			0			719.721275						
10-Aug-09		5956.987013			0			721.2083024						
11-Aug-09		6105.911688			0			722.6953299						
12-Aug-09		6254.836364			0			724.1823573						
13-Aug-09		6403.761039			0			725.6693847						
14-Aug-09		6552.685714			0			727.1564122						
15-Aug-09		6701.61039			0			728.6434396						
16-Aug-09		6850.535065			0			730.130467						
17-Aug-09		6999.45974			0			731.6174944						
18-Aug-09		7148.384416			0			733.1045219						
19-Aug-09		7297.309091			0			734.5915493						
20-Aug-09		7446.233766			0			736.0785767						
21-Aug-09		7595.158442			0			737.5656042						
22-Aug-09		7744.083117			0			739.0526316						
23-Aug-09		7893.007792			0			740.539659						
24-Aug-09		8041.932468			0			742.0266864						
25-Aug-09		8190.857143			0			743.5137139						
26-Aug-09		8339.781818			0			745.0007413						
27-Aug-09		8488.706494			0			746.4877687						
28-Aug-09		8637.631169			0			747.9747961						
29-Aug-09		8786.555844			0			749.4618236						
30-Aug-09		8935.480519			0			750.948851						
31-Aug-09		9084.405195			0			752.4358784						
1-Sep-09		9233.32987			0			753.9229059						
2-Sep-09		9382.254545			0			755.4099333						
3-Sep-09		9531.179221			0			756.8969607						
4-Sep-09		9680.103896			0			758.3839881						
5-Sep-09		9829.028571			0			759.8710156						
6-Sep-09		9977.953247			0			761.358043						
7-Sep-09		10126.87792			0			762.8450704						
8-Sep-09		10275.8026			0			764.3320979						
9-Sep-09		10424.72727			0			765.8191253						
10-Sep-09		10573.65195			0			767.3061527						
11-Sep-09		10722.57662			0			768.7931801						
12-Sep-09		10871.5013			0			770.2802076						
13-Sep-09		11020.42597			0			771.767235						
14-Sep-09		11169.35065			0			773.2542624						
15-Sep-09		11318.27532			0			774.7412898						
16-Sep-09		11467.2			0			776.2283173						
17-Sep-09		11616.12468			0			777.7153447						
18-Sep-09		11765.04935			0			779.2023721						
19-Sep-09		11913.97403			0			780.6893996						
20-Sep-09		12062.8987			0			782.176427						
21-Sep-09		12211.82338			0			783.6634544						
22-Sep-09		12360.74805			0			785.1504818						
23-Sep-09		12509.67273			0			786.6375093						
24-Sep-09		12658.5974			0			788.1245367						
25-Sep-09		12807.52208			0			789.6115641						
26-Sep-09		12956.44675			0			791.0985915						
27-Sep-09		13105.37143			0			792.585619						
28-Sep-09		13254.2961			0			794.0726464						
29-Sep-09		13403.22078			0			795.5596738						
30-Sep-09		13552.14545			0			797.0467013						
1-Oct-09		13701.07013			0			798.5337287						
2-Oct-09		13849.99481			0			800.0207561						
3-Oct-09		13998.91948			0			801.5077835						
4-Oct-09		14147.84416			0			802.994811						
5-Oct-09		14296.76883			0			804.4818384						
6-Oct-09		14445.69351			0			805.9688658						
7-Oct-09		14594.61818			0			807.4558933						
8-Oct-09		14743.54286			0			808.9429207						
9-Oct-09		14892.46753			0			810.4299481						
10-Oct-09		15041.39221			0			811.9169755						
11-Oct-09		15190.31688			0			813.404003						
12-Oct-09		15339.24156			0			814.8910304						
13-Oct-09		15488.16623			0			816.3780578						
14-Oct-09		15637.09091			0			817.8650852						
15-Oct-09		15786.01558			0			819.3521127						
16-Oct-09		15934.94026			0			820.8391401						
17-Oct-09		16083.86494			0			822.3261675						
18-Oct-09		16232.78961			0			823.813195						
19-Oct-09		16381.71429			0			825.3002224						
20-Oct-09		16530.63896			0			826.7872498						
21-Oct-09		16679.56364			0			828.2742772						
22-Oct-09		16828.48831			0			829.7613047						
23-Oct-09		16977.41299			0			831.2483321						
24-Oct-09		17126.33766			0			832.7353595						
25-Oct-09		17275.26234			0			834.222387						
26-Oct-09		17424.18701			0			835.7094144						
27-Oct-09		17573.11169			0			837.1964418						
28-Oct-09		17722.03636			0			838.6834692						
29-Oct-09		17870.96104			0			840.1704967						
30-Oct-09		18019.88571			0			841.6575241						
31-Oct-09		18168.81039			0			843.1445515						
1-Nov-09		18317.73506			0			844.6315789						
2-Nov-09		18466.65974			0			846.1186064						
3-Nov-09		18615.58442			0			847.6056338						
4-Nov-09		18764.50909			0			849.0926612						
5-Nov-09		18913.43377			0			850.5796887						
6-Nov-09		19062.35844			0			852.0667161						
7-Nov-09		19211.28312			0			853.5537435						
8-Nov-09		19360.20779			0			855.0407709						
9-Nov-09		19509.13247			0			856.5277984						
10-Nov-09		19658.05714			0			858.0148258						
11-Nov-09		19806.98182			0			859.5018532						
12-Nov-09		19955.90649			0			860.9888807						
13-Nov-09		20104.83117			0			862.4759081						
14-Nov-09		20253.75584			0			863.9629355						
15-Nov-09		20402.68052			0			865.4499629						
16-Nov-09		20551.60519			0			866.9369904						
17-Nov-09		20700.52987			0			868.4240178						
18-Nov-09		20849.45455			0			869.9110452						
19-Nov-09		20998.37922			0			871.3980726						
20-Nov-09		21147.3039			0			872.8851001						
21-Nov-09		21296.22857			0			874.3721275						
22-Nov-09	0	21445.15325			0			875.8591549						
23-Nov-09	0	21594.07792			0			877.3461824						
24-Nov-09	0	21743.0026			0			878.8332098						
25-Nov-09	0	21891.92727			0			880.3202372						
26-Nov-09	0	22040.85195			0			881.8072646						
27-Nov-09	0	22189.77662			0			883.2942921						
28-Nov-09	0	22338.7013			0			884.7813195						
29-Nov-09	0	22487.62597			0			886.2683469						
30-Nov-09	0	22636.55065			0			887.7553744						
1-Dec-09	0	22785.47532			0			889.2424018						
2-Dec-09	0	22934.4			0			890.7294292						
3-Dec-09	0	23083.32468			0			892.2164566						
4-Dec-09	0	23232.24935			0			893.7034841						
5-Dec-09	0	23381.17403			0			895.1905115						
6-Dec-09	0	23530.0987			0			896.6775389						
7-Dec-09	0	23679.02338			0			898.1645663						
8-Dec-09	0	23827.94805			0			899.6515938						
9-Dec-09	0	23976.87273			0			901.1386212						
10-Dec-09	0	24125.7974			0			902.6256486						
11-Dec-09	0	24274.72208			0			904.1126761						
12-Dec-09	0	24423.64675			0			905.5997035						
13-Dec-09	0	24572.57143			0			907.0867309						
14-Dec-09	0	24721.4961			0			908.5737583						
15-Dec-09	0	24870.42078			0			910.0607858						
16-Dec-09	0	25019.34545			0			911.5478132						
17-Dec-09	0	25168.27013			0			913.0348406						
18-Dec-09	0	25317.19481			0			914.5218681						
19-Dec-09	0	25466.11948			0			916.0088955						
20-Dec-09	0	25615.04416			0			917.4959229						
21-Dec-09	0	25763.96883			0			918.9829503						
22-Dec-09	0	25912.89351			0			920.4699778						
23-Dec-09	0	26061.81818			0			921.9570052						
24-Dec-09	0	26210.74286			0			923.4440326						
25-Dec-09	0	26359.66753			0			924.93106						
26-Dec-09	0	26508.59221			0			926.4180875						
27-Dec-09	0	26657.51688			0			927.9051149						
28-Dec-09	0	26806.44156			0			929.3921423						
29-Dec-09	0	26955.36623			0			930.8791698						
30-Dec-09	0	27104.29091			0			932.3661972						
31-Dec-09	0	27253.21558			0			933.8532246						
1-Jan-10	0	27402.14026			0			935.340252						
2-Jan-10	0	27551.06494			0			936.8272795						
3-Jan-10	0	27699.98961			0			938.3143069						
4-Jan-10	0	27848.91429			0			939.8013343						
5-Jan-10	0	27997.83896			0			941.2883617						
6-Jan-10	0	28146.76364			0			942.7753892						
7-Jan-10	0	28295.68831			0			944.2624166						
8-Jan-10	0	28444.61299			0			945.749444						
9-Jan-10	0	28593.53766			0			947.2364715						
10-Jan-10	0	28742.46234			0			948.7234989						
11-Jan-10	0	28891.38701			0			950.2105263						
12-Jan-10	0	29040.31169			0			951.6975537						
13-Jan-10	0	29189.23636			0			953.1845812						
14-Jan-10	0	29338.16104			0			954.6716086						
15-Jan-10	0	29487.08571			0			956.158636						
16-Jan-10	0	29636.01039			0			957.6456635						
17-Jan-10	0	29784.93506			0			959.1326909						
18-Jan-10	0	29933.85974			0			960.6197183						
19-Jan-10	0	30082.78442			0			962.1067457						
20-Jan-10	0	30231.70909			0			963.5937732						
21-Jan-10	0	30380.63377			0			965.0808006						
22-Jan-10	0	30529.55844			0			966.567828						
23-Jan-10	0	30678.48312			0			968.0548554						
24-Jan-10	0	30827.40779			0			969.5418829						
25-Jan-10	0	30976.33247			0			971.0289103						
26-Jan-10	0	31125.25714			0			972.5159377						
27-Jan-10	0	31274.18182			0			974.0029652						
28-Jan-10	0	31423.10649			0			975.4899926						
29-Jan-10	0	31572.03117			0			976.97702						
30-Jan-10	0	31720.95584			0			978.4640474						
31-Jan-10	0	31869.88052			0			979.9510749						
1-Feb-10	0	32018.80519			0			981.4381023						
2-Feb-10	0	32167.72987			0			982.9251297						
3-Feb-10	0	32316.65455			0			984.4121572						
4-Feb-10	0	32465.57922			0			985.8991846						
5-Feb-10	0	32614.5039			0			987.386212						
6-Feb-10	0	32763.42857			0			988.8732394						
7-Feb-10	0	32912.35325			0			990.3602669						
8-Feb-10	0	33061.27792			0			991.8472943						
9-Feb-10	0	33210.2026			0			993.3343217						
10-Feb-10	0	33359.12727			0			994.8213491						
11-Feb-10	0	33508.05195			0			996.3083766						
12-Feb-10	0	33656.97662			0			997.795404						
13-Feb-10	0	33805.9013			0			999.2824314						
14-Feb-10	0	33954.82597			0			1000.769459						
15-Feb-10	0	34103.75065			0			1002.256486						
16-Feb-10	0	34252.67532			0			1003.743514						
17-Feb-10	0	34401.6			0			1005.230541						
18-Feb-10	0	34550.52468			0			1006.717569						
19-Feb-10	0	34699.44935			0			1008.204596						
20-Feb-10	0	34848.37403			0			1009.691623						
21-Feb-10	0	34997.2987			0			1011.178651						
22-Feb-10	0	35146.22338			0			1012.665678						
23-Feb-10	0	35295.14805			0			1014.152706						
24-Feb-10	0	35444.07273			0			1015.639733						
25-Feb-10	0	35592.9974			0			1017.126761						
26-Feb-10	0	35741.92208			0			1018.613788						
27-Feb-10	0	35890.84675			0			1020.100815						
28-Feb-10	0	36039.77143			0			1021.587843						
1-Mar-10	0	36188.6961			0			1023.07487						
2-Mar-10	0	36337.62078			0			1024.561898						
3-Mar-10	0	36486.54545			0			1026.048925						
4-Mar-10	0	36635.47013			0			1027.535953						
5-Mar-10	0	36784.39481			0			1029.02298						
6-Mar-10	0	36933.31948			0			1030.510007						
7-Mar-10	0	37082.24416			0			1031.997035						
8-Mar-10	0	37231.16883			0			1033.484062						
9-Mar-10	0	37380.09351			0			1034.97109						
10-Mar-10	0	37529.01818			0			1036.458117						
11-Mar-10	0	37677.94286			0			1037.945145						
12-Mar-10	0	37826.86753			0			1039.432172						
13-Mar-10	0	37975.79221			0			1040.919199						
14-Mar-10	0	38124.71688			0			1042.406227						
15-Mar-10	0	38273.64156			0			1043.893254						
16-Mar-10	0	38422.56623			0			1045.380282						
17-Mar-10	0	38571.49091			0			1046.867309						
18-Mar-10	0	38720.41558			0			1048.354337						
19-Mar-10	0	38869.34026			0			1049.841364						
20-Mar-10	0	39018.26494			0			1051.328391						
21-Mar-10	0	39167.18961			0			1052.815419						
22-Mar-10	0	39316.11429			0			1054.302446						
23-Mar-10	0	39465.03896			0			1055.789474						
24-Mar-10	0	39613.96364			0			1057.276501						
25-Mar-10	0	39762.88831			0			1058.763529						
26-Mar-10	0	39911.81299			0			1060.250556						
27-Mar-10	0	40060.73766			0			1061.737583						
28-Mar-10	0	40209.66234			0			1063.224611						
29-Mar-10	0	40358.58701			0			1064.711638						
30-Mar-10	0	40507.51169			0			1066.198666						
31-Mar-10	0	40656.43636			0			1067.685693						
1-Apr-10	0	40805.36104			0			1069.172721						
2-Apr-10	0	40954.28571			0			1070.659748						
3-Apr-10	0	41103.21039			0			1072.146775						
4-Apr-10	0	41252.13506			0			1073.633803						
5-Apr-10	0	41401.05974			0			1075.12083						
6-Apr-10	0	41549.98442			0			1076.607858						
7-Apr-10	0	41698.90909			0			1078.094885						
8-Apr-10	0	41847.83377			0			1079.581913						
9-Apr-10	0	41996.75844			0			1081.06894						
10-Apr-10	0	42145.68312			0			1082.555967						
11-Apr-10	0	42294.60779			0			1084.042995						
12-Apr-10	0	42443.53247			0			1085.530022						
13-Apr-10	0	42592.45714			0			1087.01705						
14-Apr-10	0	42741.38182			0			1088.504077						
15-Apr-10	0	42890.30649			0			1089.991105						
16-Apr-10	0	43039.23117			0			1091.478132						
17-Apr-10	0	43188.15584			0			1092.965159						
18-Apr-10	0	43337.08052			0			1094.452187						
19-Apr-10	0	43486.00519			0			1095.939214						
20-Apr-10	0	43634.92987			0			1097.426242						
21-Apr-10	0	43783.85455			0			1098.913269						
22-Apr-10	0	43932.77922			0			1100.400297						
23-Apr-10	0	44081.7039			0			1101.887324						
24-Apr-10	0	44230.62857			0			1103.374351						
25-Apr-10	0	44379.55325			0			1104.861379						
26-Apr-10	0	44528.47792			0			1106.348406						
27-Apr-10	0	44677.4026			0			1107.835434						
28-Apr-10	0	44826.32727			0			1109.322461						
29-Apr-10	0	44975.25195			0			1110.809489						
30-Apr-10	0	45124.17662			0			1112.296516						
1-May-10	0	45273.1013			0			1113.783543						
2-May-10	0	45422.02597			0			1115.270571						
3-May-10	0	45570.95065			0			1116.757598						
4-May-10	0	45719.87532			0			1118.244626						
5-May-10	0	45868.8			0			1119.731653						
6-May-10	0	46017.72468			0			1121.218681						
7-May-10	0	46166.64935			0			1122.705708						
8-May-10	0	46315.57403			0			1124.192735						
9-May-10	0	46464.4987			0			1125.679763						
10-May-10	0	46613.42338			0			1127.16679						
11-May-10	0	46762.34805			0			1128.653818						
12-May-10	0	46911.27273			0			1130.140845						
